Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,4068.621704706183,4092.730626872017,4040.6553549938153,4049.238037109375,14656,0.0,0
2017-06-14,4071.419024610765,4183.380974749472,4032.0249440778434,4113.947265625,34368,0.0,0
2017-06-15,4117.805070533688,4139.985285199326,4065.7297839274074,4076.3857421875,15817,0.0,0
2017-06-16,4102.374595933218,4126.965698941281,4068.6221016084273,4084.244873046875,16519,0.0,0
2017-06-19,4096.588757758767,4121.662041116048,4065.391712944504,4071.901123046875,13921,0.0,0
2017-06-20,4086.4628921053277,4092.731212765784,4033.905434259961,4044.46533203125,15212,0.0,0
2017-06-21,4038.7269547204287,4117.804225562615,4031.012099028508,4057.966064453125,34614,0.0,0
2017-06-22,4055.3144375220936,4338.642349239231,4055.12137776194,4220.556640625,228543,0.0,0
2017-06-23,4221.95465428696,4276.92299948896,4161.20016748475,4179.52294921875,59429,0.0,0
2017-06-27,4218.097385973538,4218.097385973538,4075.3725544408258,4095.961669921875,35893,0.0,0
2017-06-28,4096.588707789548,4179.523413267397,4056.0857120910637,4119.4921875,45722,0.0,0
2017-06-29,4110.089836443617,4163.129475346574,4088.873980882435,4097.69775390625,29946,0.0,0
2017-06-30,4114.911457483914,4114.911457483914,4056.0376490035414,4065.2470703125,17928,0.0,0
2017-07-03,4087.909069175159,4165.057624384881,4074.4080720134575,4142.0576171875,28022,0.0,0
2017-07-04,4146.7354974171285,4146.7354974171285,4069.5869300233217,4076.675048828125,20763,0.0,0
2017-07-05,4088.874037705837,4140.949320261525,4061.10074202713,4113.658203125,30353,0.0,0
2017-07-06,4134.197713892786,4144.805638980918,4084.0511589307093,4095.719970703125,18774,0.0,0
2017-07-07,4098.5175242745045,4121.662093823348,4045.4778857250694,4057.291259765625,19937,0.0,0
2017-07-10,4087.9091160409766,4120.697252381008,4079.22990348038,4093.02001953125,12719,0.0,0
2017-07-11,4107.1959720568,4159.271243832115,4064.7642691287656,4073.6845703125,26895,0.0,0
2017-07-12,4093.695262199203,4121.661613813756,4073.491795699102,4090.126953125,16456,0.0,0
2017-07-13,4106.231891844075,4126.483387787881,4064.9091023737305,4072.09375,18674,0.0,0
2017-07-14,4079.2305482403635,4223.691054009085,4071.5156914115405,4159.89892578125,76437,0.0,0
2017-07-17,4165.058344016273,4185.309843257843,4099.482060757855,4129.3291015625,25945,0.0,0
2017-07-18,4105.364248741192,4154.449925505403,4074.360265594256,4093.454345703125,19215,0.0,0
2017-07-19,4116.839891344417,4132.076543069165,4087.909182339888,4104.15869140625,20146,0.0,0
2017-07-20,4143.842061911541,4182.416342217908,3912.29985019708,3960.276611328125,116449,0.0,0
